entity_type,name_ukr,name_local,name_eng,common_abbreviation,country,collaboration_type,domain,ru_world_partners,political_affiliation,ideological_platform,russian_money,observer_border_violation,prorussian_statements,wiki_or_website,photo_link,regrets,short_description
людина,Нела Ліскова,Nela Lisková,Nela Lisková,,Czech Republic,політик,polytics,,Česká strana národně socialistická ,left,https://informnapalm.org/ua/cheska-partiya-svoboda-ta-pryama-demokratiya-zvidky-nogy-rostut/,https://myrotvorets.center/criminal/liskova-nela/,,https://cs.wikipedia.org/wiki/Nela_Liskov%C3%A1,,,"a Czech businesswoman who ""created"" a ""consulate"" of the ""DNR"" in Ostrava"
людина,Катерина Конечна,Kateřina Konečná,Kateřina Konečná,,Czech Republic,політик,polytics,,Komunistická strana Čech a Moravy (KSČM),left,https://politicalcapital.hu/authoritarian_shadows_in_the_eu/meps.php?mep_id=24,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://cs.wikipedia.org/wiki/Kate%C5%99ina_Kone%C4%8Dn%C3%A1,,,member of the European Parliament
людина,Ярослав Дубрава,Jaroslav Doubrava,Jaroslav Doubrava,,Czech Republic,політик,polytics,,Severočeši.cz,left,,https://www.facebook.com/jaroslav.doubrava.1,,https://cs.wikipedia.org/wiki/Jaroslav_Doubrava,,,member of the Senate of the Czech Republic
організація,Вільні,Svobodní,Freedomites,,Czech Republic,політик,polytics,,,left,https://ecfr.eu/wp-content/uploads/ECFR_181_-_THE_WORLD_ACCORDING_TO_EUROPES_INSURGENT_PARTIES_NEW.pdf,,https://www.svobodni.cz/clanky/petr-mach-nevalceme-obchodujme/,https://cs.wikipedia.org/wiki/Svobodn%C3%AD,,,left party
організація,Комуністична партія,Komunistická strana Čech a Moravy,Communist Party,KSCM,Czech Republic,політик,polytics,,,left,,,https://peoplesdispatch.org/2022/09/06/protests-surge-in-czech-republic-against-soaring-cost-of-living-crisis/,https://cs.wikipedia.org/wiki/Komunistick%C3%A1_strana_%C4%8Cech_a_Moravy,,,left party
організація,Чеська соціал-демократична партія,Česká strana sociálně demokratická ,Social Democratic Party,ČSSD,Czech Republic,політик,polytics,,,left,,,https://www.cssd.cz/media/cssd-v-mediich/rusko-je-v-tento-okamzik-nepritel-ovsem-to-neznamena-ze-na-vecne-casy-mini-spidla/,https://uk.wikipedia.org/wiki/%D0%A7%D0%B5%D1%81%D1%8C%D0%BA%D0%B0_%D1%81%D0%BE%D1%86%D1%96%D0%B0%D0%BB-%D0%B4%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D1%87%D0%BD%D0%B0_%D0%BF%D0%B0%D1%80%D1%82%D1%96%D1%8F,,,left party
людина,Ріна Роня Карі,Rina Ronja Kari,Rina Ronja Kari,,Denmark,політик,polytics,,Folkebevægelsen mod EU,left,,,http://anton-shekhovtsov.blogspot.com/2015/06/state-of-eu-russia-relations-brief.html,https://en.wikipedia.org/wiki/Rina_Ronja_Kari,,,ex-member of the European Parliament
людина,Франсуа Фійон,Francois Fillon,Francois Fillon,,France,політик,polytics,,République solidaire (RS),left,https://www.lejdd.fr/Politique/exclusif-guerre-en-ukraine-francois-fillon-demissionne-de-ses-mandats-russes-4096043,,"https://www.atlanticcouncil.org/in-depth-research-reports/report/kremlin-trojan-horses/#france
",https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Fillon,,1,ex-prime minister of France
людина,Марі-Крістін Вергіа,Marie-Christine Vergiat,Marie-Christine Vergiat,,France,політик,polytics,,Front de gauche,left,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://fr.wikipedia.org/wiki/Marie-Christine_Vergiat,,,ex-member of the European Parliament
людина,Марі-П'єр В'є,Marie-Pierre Vieu,Marie-Pierre Vieu,,France,політик,polytics,,Parti communiste français,left,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://fr.wikipedia.org/wiki/Marie-Pierre_Vieu,,,ex-member of the European Parliament
людина,Патрік Ле Хіарік,Patrick Le Hyaric,Patrick Le Hyaric,,France,політик,polytics,,Parti communiste français (PCF),left,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://fr.wikipedia.org/wiki/Patrick_Le_Hyaric,,,ex-member of the European Parliament
людина,Жером Ламбер,Jérôme Lambert,Jérôme Lambert,,France,політик,polytics,,Parti socialiste,left,,https://www.fakeobservers.org/biased-observation-database/details/lambert-jerome.html,,https://fr.wikipedia.org/wiki/J%C3%A9r%C3%B4me_Lambert_(homme_politique),,,ex-member of the French Parliament
людина,Мішель Ларів,Michel Larive,Michel Larive,,France,політик,polytics,,France insoumise,left,https://theins.ru/politika/188244,https://www.fakeobservers.org/biased-observation-database/details/larive-michel.html,,https://fr.wikipedia.org/wiki/Michel_Larive,,,ex-member of the French Parliament
людина,Анн-Софі Пеллетьє,Anne-Sophie Pelletier,Anne-Sophie Pelletier,,France,політик,polytics,,La France insoumise,left,,,https://www.ftm.eu/articles/putins-useful-idiots-in-the-european-parliament,https://fr.wikipedia.org/wiki/Anne-Sophie_Pelletier,,,member of the European Parliament
людина,Еммануель Морель,Emmanuel Maurel,Emmanuel Maurel,,France,політик,polytics,,Gauche républicaine et socialiste (GRS),left,,,https://www.ftm.eu/articles/putins-useful-idiots-in-the-european-parliament,https://fr.wikipedia.org/wiki/Emmanuel_Maurel,,,member of the European Parliament
людина,Лейла Чайбі,Leïla Chaibi,Leïla Chaibi,,France,політик,polytics,,France insoumise,left,,,https://www.ftm.eu/articles/putins-useful-idiots-in-the-european-parliament,https://fr.wikipedia.org/wiki/Le%C3%AFla_Chaibi,,,member of the European Parliament
людина,Манон Обрі,Manon Aubry,Manon Aubry,,France,політик,polytics,,France insoumise,left,,,https://www.ftm.eu/articles/putins-useful-idiots-in-the-european-parliament,https://fr.wikipedia.org/wiki/Manon_Aubry,,,member of the European Parliament
людина,Юнус Омарджі,Younous Omarjee,Younous Omarjee,,France,політик,polytics,,La France insoumise,left,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://fr.wikipedia.org/wiki/Younous_Omarjee,,,member of the European Parliament
людина,Жан-Люк Меланшон,Jean-Luc Mélenchon,Jean-Luc Mélenchon,,France,політик,polytics,,France insoumise,left,,https://www.lefigaro.fr/,http://anton-shekhovtsov.blogspot.com/2015/06/state-of-eu-russia-relations-brief.html,https://fr.wikipedia.org/wiki/Jean-Luc_M%C3%A9lenchon,,,member of the French parliament
людина,Мануель Бомпар,Manuel Bompard,Manuel Bompard,,France,політик,polytics,,France insoumise,left,,,https://www.ftm.eu/articles/putins-useful-idiots-in-the-european-parliament,https://fr.wikipedia.org/wiki/Manuel_Bompard,,,member of the French parliament
людина,Ентьє Фольмер,Antje Vollmer,Antje Vollmer,,Germany,політик,polytics,,Bündnis 90/Die Grünen,left,,,https://www.antje-vollmer.de/russlandpolitik.htm,https://de.wikipedia.org/wiki/Antje_Vollmer,,,"ex-vice-speaker of the German parliament, member of Bündnis 90/Die Grünen"
людина,Торстен Коплін,Torsten Koplin,Torsten Koplin,,Germany,політик,polytics,,Die Linke,left,,https://pravfond.ru/press-tsentr/stati/nemetskiy_nablyudatel_o_referendume_v_krymu_465/,,https://de.wikipedia.org/wiki/Torsten_Koplin,,,"ex-employee of the Stasi, member of Die Linke"
людина,Габріеле Ціммер,Gabriele Zimmer,Gabriele Zimmer,,Germany,політик,polytics,,Die Linke,left,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://de.wikipedia.org/wiki/Gabriele_Zimmer,,,ex-member of the European Parliament
людина,Сабіна Лезінг,Sabine Lösing,Sabine Lösing,,Germany,політик,polytics,,Die Linke,left,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://de.wikipedia.org/wiki/Sabine_L%C3%B6sing,,,ex-member of the European Parliament
людина,Фабіо ле Масі,Fabio De Masi,Fabio De Masi,,Germany,політик,polytics,,Die Linke,left,,,https://aussiedlerbote.de/2022/09/fabio-de-masi-uxodit-iz-levoj-partii/,https://de.wikipedia.org/wiki/Fabio_De_Masi,,,"ex-member of the European Parliament, ex-member of the German parliament, independent, formerly of Die Linke"
людина,Мартін Долцер,Martin Dolzer ,Martin Dolzer ,,Germany,політик,polytics,,Die Linke,left,,https://www.workersliberty.org/story/2015-06-02/left-and-right-make-solidarity-peoples-republics,,https://de.wikipedia.org/wiki/Martin_Dolzer,,,ex-member of the Hamburg parliament
людина,Хікмат Аль-Сабті,Hikmat Al-Sabty,Hikmat Al-Sabty,,Germany,політик,polytics,,Die Linke,left,,https://www.3654.ru/news/495743/mezdunarodnye-nabludateli-v-alte-vse-prohodit-mirno-i-demokraticno,,https://de.wikipedia.org/wiki/Hikmat_Al-Sabty,,,"ex-member of the parliament of Mecklenburg-Vorpommern, member of Die Linke"
людина,Люк Йохімсен,Gabriele Zimmer,Gabriele Zimmer,,Germany,політик,polytics,,Die Linke,left,,,https://www.berliner-zeitung.de/politik-gesellschaft/offener-brief-fordert-von-scholz-stopp-der-waffenlieferungen-an-die-ukraine-li.223704,https://de.wikipedia.org/wiki/Luc_Jochimsen,,,ex-member of the German parliament
людина,Корнелія Ернст,Sabine Lösing,Sabine Lösing,,Germany,політик,polytics,,Die Linke,left,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://de.wikipedia.org/wiki/Cornelia_Ernst,,,member of the European Parliament
людина,Гельмут Шольц,Fabio De Masi,Fabio De Masi,,Germany,політик,polytics,,Die Linke,left,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,"https://de.wikipedia.org/wiki/Helmut_Scholz_(Politiker,_1954)",,,member of the European Parliament
людина,Мартін Шірдеван,Martin Dolzer ,Martin Dolzer ,,Germany,політик,polytics,,Die Linke,left,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://de.wikipedia.org/wiki/Martin_Schirdewan,,,member of the European Parliament
людина,Мартіна Міхелс,Martina Michels,Martina Michels,,Germany,політик,polytics,,Die Linke,left,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://de.wikipedia.org/wiki/Martina_Michels,,,member of the European Parliament
людина,Озлем Демірель,Özlem Demirel,Özlem Demirel,,Germany,політик,polytics,,Die Linke,left,,,https://ru.euronews.com/my-europe/2022/03/03/eu-parliament-russia-votes-no,https://de.wikipedia.org/wiki/%C3%96zlem_Demirel,,,member of the European Parliament
людина,Клаус Ернст,Klaus Ernst,Klaus Ernst,,Germany,політик,polytics,,Die Linke,left,,,https://aussiedlerbote.de/2022/07/klaus-ernst-germaniya-eshhe-nuzhdaetsya-v-rossijskom-gaze/,https://de.wikipedia.org/wiki/Klaus_Ernst,,,member of the German parliament
людина,Сара Вагенкнехт,Sahra Wagenknecht,Sahra Wagenknecht,,Germany,політик,polytics,,Die Linke,left,,,https://www.berliner-zeitung.de/politik-gesellschaft/sahra-wagenknecht-wir-haben-die-duemmste-regierung-europas-li.264959,https://de.wikipedia.org/wiki/Sahra_Wagenknecht,,,member of the German parliament
людина,Вольфганг Герке,Wolfgang Gehrke,Wolfgang Gehrcke,,Germany,політик,polytics,,Die Linke,left,,http://anton-shekhovtsov.blogspot.com/2015/02/german-die-linke-delegation-visits.html,https://inosmi.ru/20160429/236370449.html,https://de.wikipedia.org/wiki/Wolfgang_Gehrcke,,,"member of the German parliament, vice president"
людина,Юрген Тріттін,Jürgen Trittin,Jürgen Trittin,,Germany,політик,polytics,,Bündnis 90/Die Grünen,left,,,https://www.business-gazeta.ru/amp/408100,https://de.wikipedia.org/wiki/J%C3%BCrgen_Trittin,,1,"member of the German Parliament, former minister of Environmental Protection of Germany"
людина,Андрій Гунько (Хунко),Andrej Hunko,Andrej Hunko,,Germany,політик,polytics,,Die Linke,left,,https://euromaidanpress.com/2015/02/19/german-die-linke-delegation-visits-right-wing-terrorists-eastern-ukraine/,https://www.youtube.com/watch?v=UZCKIHiiFJQ,https://de.wikipedia.org/wiki/Andrej_Hunko,,,"member of the German parliament, member of the delegation to the OSCE PA"
людина,Грегор Гізі,Gregor Gysi,Gregor Gysi,,Germany,політик,polytics,,Die Linke,left,,,https://ria.ru/20220909/germaniya-1815602843.html,https://de.wikipedia.org/wiki/Gregor_Gysi,,,"member of the German parliament, member of the delegation to the OSCE PA"
людина,Пйотр Лучак,Piotr Luczak,Piotr Luczak,,Germany,політик,polytics,,Die Linke,left,,https://www.interpretermag.com/german-die-linke-delegation-visits-right-wing-terrorists-in-eastern-ukraine/,,https://www.berliner-woche.de/spandau/c-politik/piotr-luczak-ueber-seine-reise-auf-die-krim_a48594,,,"member of Die Linke, head of the European Center for Geopolitical Analysis"
людина,Моніка Мерк,Monika Merk ,Monika Merk ,,Germany,політик,polytics,,Die Linke,left,,http://anton-shekhovtsov.blogspot.com/2014/03/pro-russian-extremists-observe.html,,http://www.lewica.pl/index.php?id=21810&druk=1,,,"member of Die Linke, secretary of the European Center for Geopolitical Analysis"
людина,Дітмар Кестер,Dietmar Köster,Dietmar Köster,,Germany,політик,polytics,,Social Democratic Party (SDP),left,,,https://www.newsweek.com/russia-ukraine-sponsor-terror-european-parliament-vote-against-list-1762091,https://de.wikipedia.org/wiki/Dietmar_K%C3%B6ster,,,member of the European parliament
людина,Йоахім Шустер,Joachim Schuster,Joachim Schuster,,Germany,політик,polytics,,Social Democratic Party (SDP),left,,,https://www.newsweek.com/russia-ukraine-sponsor-terror-european-parliament-vote-against-list-1762091,https://de.wikipedia.org/wiki/Joachim_Schuster,,,member of the European parliament
людина,Марк Коллетт,Mark Collett,Mark Collett,,Great Britain,політик,polytics,,British National Party,left,,,https://hopenothate.org.uk/2022/03/25/patriotic-alternative-putins-fascist-sympathisers/,https://en.wikipedia.org/wiki/Mark_Collett,,,ex-head of the youth wing of the British National Party
людина,Нік Гріффін,Nick Griffin,Nick Griffin,,Great Britain,політик,polytics,,British National Party,left,,,https://www.ft.com/content/556ed172-d0b9-11e4-982a-00144feab7de,https://en.wikipedia.org/wiki/Nick_Griffin#/media/File:Nick_griffin_bnp_from_flickr_user_britishnationalism_(cropped).jpg,,,ex-deputy of the European Parliament
людина,Джеремі Корбін,Jeremy Corbyn,Jeremy Corbyn,,Great Britain,політик,polytics,,Labour Party,left,,,https://www.theguardian.com/politics/2022/aug/02/jeremy-corbyn-urges-west-to-stop-arming-ukraine,https://en.wikipedia.org/wiki/Jeremy_Corbyn,,1,ex-leader of the Labor Party
людина,Ендрю Мюррей,Andrew Murray,Andrew Murray,,Great Britain,політик,polytics,,Labour Party,left,,,https://www.kyivpost.com/ukraine-politics/andrew-murray-banned-from-entering-ukraine-has-long-sympathized-with-kremlin.html,https://en.wikipedia.org/wiki/Andrew_Murray_(trade_unionist),,,ex-advisor to the leader of the opposition (Labour Party)
людина,Патрік О'Флінн,Patrick O'Flynn,Patrick O'Flynn,,Great Britain,політик,polytics,,Social Democratic Party (SDP),left,,,http://anton-shekhovtsov.blogspot.com/2015/06/state-of-eu-russia-relations-brief.html,https://en.wikipedia.org/wiki/Patrick_O%27Flynn,,,ex-member of the European Parliament
людина,Джордж Галловей,George Galloway,George Galloway,,Great Britain,політик,polytics,,Workers Party of Britain (WPB),left,https://www.techdirt.com/2022/04/11/uk-politician-who-had-shows-on-russian-tv-channel-threatens-to-sue-twitter-for-noting-his-connections-to-russian-media/,,https://www.spectator.co.uk/article/george-galloway-s-russian-ramblings,https://en.wikipedia.org/wiki/George_Galloway,,,"ex-member of the UK Parliament, had his own show on RT"
людина,Дімітріос Пападімуліс,Δημήτρης Παπασπιτούλης,Dimitrios Papadimoulis,,Greece,політик,polytics,,ΣΥΡΙΖΑ,left,,,https://www.tango-noir.com/2018/06/16/full-list-of-members-of-the-european-parliament-who-voted-against-the-resolution-on-political-prisoners-in-russia/,https://www.europarl.europa.eu/meps/en/28586/DIMITRIOS_PAPADIMOULIS/home,,,vice president of the European Parliament
людина,Гіоргос Ламбруліс,Γεώργιος Λαμπρούλης,Georgios Lambroulis,,Greece,політик,polytics,,"Κομμουνιστικό Κόμμα Ελλάδας, KKE",left,,https://yadocent.livejournal.com/638352.html,,https://el.wikipedia.org/wiki/%CE%93%CE%B9%CF%8E%CF%81%CE%B3%CE%BF%CF%82_%CE%9B%CE%B1%CE%BC%CF%80%CF%81%CE%BF%CF%8D%CE%BB%CE%B7%CF%82,,,deputy Speaker of the Parliament of Greece
